case_id,ocd_id,surface_formula,adsorbate,backend_key,backend,llm_model,llm_route,force_field,calculator_backend,force_field_model,force_field_size,variant,best_energy_eV,success,run_path,iterations,wasted_iterations,waste_ratio,slip_count,dissociation_count,tokens_used
016,181,Cu32Se64W16,C(C)O,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-10.24188995361328,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_slip/016,5,0,0.0,2,0,26729
016,181,Cu32Se64W16,C(C)O,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-10.363121032714844,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_forbid/016,5,0,0.0,3,1,27824
016,181,Cu32Se64W16,C(C)O,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-10.361473083496094,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_termination/016,5,0,0.0,3,1,26915
016,181,Cu32Se64W16,C(C)O,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-8.988121032714844,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/one_shot/016,1,0,0.0,1,0,5019
017,183,Pb24Y8,[N]=O,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-2.7164840698242188,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/full/017,5,0,0.0,4,0,29892
017,183,Pb24Y8,[N]=O,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.7164840698242188,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_slip/017,2,0,0.0,2,0,15550
017,183,Pb24Y8,[N]=O,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.7164840698242188,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_forbid/017,5,0,0.0,4,0,29913
017,183,Pb24Y8,[N]=O,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.7175064086914062,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_termination/017,5,0,0.0,4,0,28350
017,183,Pb24Y8,[N]=O,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-1.2141952514648438,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/one_shot/017,1,0,0.0,0,0,4878
018,192,Si8Ta16V24,[N]=N,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-7.854701995849609,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/full/018,5,0,0.0,4,1,31986
018,192,Si8Ta16V24,[N]=N,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.854701995849609,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_slip/018,5,0,0.0,4,0,29577
018,192,Si8Ta16V24,[N]=N,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.563686370849609,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_forbid/018,5,0,0.0,4,1,31925
018,192,Si8Ta16V24,[N]=N,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.724544525146484,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_termination/018,5,0,0.0,5,1,32469
018,192,Si8Ta16V24,[N]=N,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,FALSE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/one_shot/018,1,0,0.0,1,1,4986
019,196,Ag96Ga32,[CH2][O],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-2.4862289428710938,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/full/019,5,0,0.0,4,1,30686
019,196,Ag96Ga32,[CH2][O],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-2.5004806518554688,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_slip/019,5,0,0.0,3,1,27471
019,196,Ag96Ga32,[CH2][O],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-2.5005111694335938,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_forbid/019,5,0,0.0,2,0,29324
019,196,Ag96Ga32,[CH2][O],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-2.4863510131835938,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_termination/019,5,0,0.0,4,1,29811
019,196,Ag96Ga32,[CH2][O],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-1.818132400512695,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/one_shot/019,1,0,0.0,1,0,5016
020,201,Cr36N48,[CH]=O,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-7.707094192504883,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/full/020,3,0,0.0,2,0,23262
020,201,Cr36N48,[CH]=O,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.707094192504883,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_slip/020,5,0,0.0,3,0,26852
020,201,Cr36N48,[CH]=O,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.707094192504883,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_forbid/020,2,0,0.0,1,0,16436
020,201,Cr36N48,[CH]=O,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.707094192504883,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_termination/020,5,0,0.0,3,0,28610
020,201,Cr36N48,[CH]=O,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-7.707033157348633,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/one_shot/020,1,0,0.0,1,0,4980
021,208,Al20Au20Y20,[NH2],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-4.700778961181641,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/full/021,5,0,0.0,5,0,30309
021,208,Al20Au20Y20,[NH2],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-5.017307281494141,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_slip/021,5,0,0.0,4,0,25902
021,208,Al20Au20Y20,[NH2],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.937219619750977,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_forbid/021,5,0,0.0,5,0,28957
021,208,Al20Au20Y20,[NH2],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.938257217407227,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_termination/021,5,0,0.0,4,0,28496
021,208,Al20Au20Y20,[NH2],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.9963321685791016,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/one_shot/021,1,0,0.0,1,0,4705
022,242,Fe20Mn20P20,[NH2],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-3.6048831939697266,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/full/022,5,0,0.0,3,0,28204
022,242,Fe20Mn20P20,[NH2],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.5104408264160156,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_slip/022,5,0,0.0,4,0,27179
022,242,Fe20Mn20P20,[NH2],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.5104408264160156,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_forbid/022,5,0,0.0,4,0,29326
022,242,Fe20Mn20P20,[NH2],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.6048831939697266,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_termination/022,5,0,0.0,3,0,27508
022,242,Fe20Mn20P20,[NH2],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.4414615631103516,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/one_shot/022,1,0,0.0,1,0,4595
023,252,Ag60Ga20,C(=O)C,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-3.607467651367187,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/full/023,5,0,0.0,2,0,28028
023,252,Ag60Ga20,C(=O)C,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.607513427734375,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_slip/023,5,0,0.0,1,0,27087
023,252,Ag60Ga20,C(=O)C,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.6072845458984375,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_forbid/023,5,0,0.0,2,0,28372
023,252,Ag60Ga20,C(=O)C,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.607513427734375,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_termination/023,5,0,0.0,2,0,25841
023,252,Ag60Ga20,C(=O)C,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.4162750244140625,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/one_shot/023,1,0,0.0,0,0,4752
024,275,Cd20Y20,C[O],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-5.222879409790039,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/full/024,5,0,0.0,4,0,28237
024,275,Cd20Y20,C[O],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-5.207887649536133,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_slip/024,2,0,0.0,2,0,14865
024,275,Cd20Y20,C[O],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-5.222864151000977,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_forbid/024,5,0,0.0,4,0,27009
024,275,Cd20Y20,C[O],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-5.222848892211914,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_termination/024,5,0,0.0,4,0,27549
024,275,Cd20Y20,C[O],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-5.207887649536133,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/one_shot/024,1,0,0.0,1,0,4363
025,294,Ga36Mn36,N,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-3.493144989013672,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/full/025,5,0,0.0,3,0,26314
025,294,Ga36Mn36,N,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-3.493206024169922,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_slip/025,5,0,0.0,2,0,25530
025,294,Ga36Mn36,N,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-3.549367904663086,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_forbid/025,5,0,0.0,3,0,25862
025,294,Ga36Mn36,N,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-3.479452133178711,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_termination/025,5,0,0.0,3,0,27058
025,294,Ga36Mn36,N,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.549367904663086,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/one_shot/025,1,0,0.0,1,0,4949
026,335,As40Ti40,C[O],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-7.434549331665039,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/full/026,5,0,0.0,4,0,28364
026,335,As40Ti40,C[O],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.434549331665039,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_slip/026,3,0,0.0,2,0,20659
026,335,As40Ti40,C[O],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.434549331665039,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_forbid/026,3,0,0.0,2,0,21182
026,335,As40Ti40,C[O],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.450052261352539,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_termination/026,5,0,0.0,4,0,26528
026,335,As40Ti40,C[O],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-7.24180793762207,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/one_shot/026,1,0,0.0,0,0,4660
027,338,Se72Ta36,N,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-7.403881072998047,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/full/027,5,0,0.0,3,1,26076
027,338,Se72Ta36,N,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.403881072998047,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_slip/027,5,0,0.0,3,1,24368
027,338,Se72Ta36,N,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.403881072998047,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_forbid/027,5,0,0.0,3,1,25097
027,338,Se72Ta36,N,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.403881072998047,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_termination/027,5,0,0.0,3,1,24813
027,338,Se72Ta36,N,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-7.403881072998047,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/one_shot/027,1,0,0.0,0,0,4274
028,351,Ca24Pb24Pd24,[CH2][O],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-4.019645690917969,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/full/028,5,0,0.0,4,0,30199
028,351,Ca24Pb24Pd24,[CH2][O],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-4.019645690917969,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_slip/028,5,0,0.0,5,0,29505
028,351,Ca24Pb24Pd24,[CH2][O],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.020530700683594,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_forbid/028,5,0,0.0,4,0,30360
028,351,Ca24Pb24Pd24,[CH2][O],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-4.029594421386719,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_termination/028,5,0,0.0,4,0,29019
028,351,Ca24Pb24Pd24,[CH2][O],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-2.727874755859375,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/one_shot/028,1,0,0.0,1,0,4832
029,362,In18N18Ti36,O=N,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-7.967422485351563,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/full/029,5,0,0.0,4,2,31721
029,362,In18N18Ti36,O=N,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.967422485351563,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_slip/029,5,0,0.0,5,1,29511
029,362,In18N18Ti36,O=N,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.967422485351563,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_forbid/029,5,0,0.0,4,2,33108
029,362,In18N18Ti36,O=N,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-8.870079040527344,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_termination/029,5,0,0.0,4,2,30346
029,362,In18N18Ti36,O=N,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,FALSE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/one_shot/029,1,0,0.0,1,1,4902
030,384,Cd16Pd48,C([CH2])O,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-5.068367004394531,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/full/030,4,0,0.0,3,0,30096
030,384,Cd16Pd48,C([CH2])O,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-5.087837219238281,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_slip/030,4,0,0.0,2,0,25901
030,384,Cd16Pd48,C([CH2])O,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-5.087776184082031,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_forbid/030,4,0,0.0,3,0,28134
030,384,Cd16Pd48,C([CH2])O,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-5.087898254394531,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_termination/030,5,0,0.0,3,0,27861
030,384,Cd16Pd48,C([CH2])O,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-4.688911437988281,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/one_shot/030,1,0,0.0,1,0,5005
031,439,Ca16Pb16Pd16,OH,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-5.4748687744140625,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/full/031,5,0,0.0,3,0,27962
031,439,Ca16Pb16Pd16,OH,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-5.4770660400390625,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_slip/031,5,0,0.0,2,0,26944
031,439,Ca16Pb16Pd16,OH,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-4.571258544921875,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_forbid/031,3,0,0.0,1,0,21812
031,439,Ca16Pb16Pd16,OH,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-5.4723052978515625,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_termination/031,5,0,0.0,2,0,26102
031,439,Ca16Pb16Pd16,OH,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,-3.94049072265625,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/one_shot/031,1,0,0.0,0,0,4935
032,479,Ni6Sc36Te12,OH,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-7.2280120849609375,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/full/032,5,0,0.0,4,1,29931
032,479,Ni6Sc36Te12,OH,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_slip,-7.2280120849609375,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_slip/032,5,0,0.0,4,1,26859
032,479,Ni6Sc36Te12,OH,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_forbid,-7.2280120849609375,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_forbid/032,5,0,0.0,4,1,30254
032,479,Ni6Sc36Te12,OH,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,no_termination,-7.2280120849609375,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/no_termination/032,5,0,0.0,4,1,29144
032,479,Ni6Sc36Te12,OH,gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,one_shot,,FALSE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/one_shot/032,1,0,0.0,1,1,4896
033,491,Ca24Zn48,[NH2],gpt,openai_gpt54_mace_mp0_small,gpt-5.4-2026-03-05,OpenAI official endpoint,MACE-MP-0 small,mace,mace_mp0,small,full,-4.546131134033203,TRUE,research/results/basic_experiments/ocd62/openai_gpt54_mace_mp0_small/full/033,5,0,0.0,4,0,29522
