dataset,case_id,backend,backend_label,variant,variant_label,E_full_eV,E_variant_eV,delta_E_variant_minus_full_eV,delta_positive_means,within_0p01_eV,within_0p05_eV,full_better_gt_0p05_eV,variant_better_gt_0p05_eV,plot_note
OCD62,038,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-3.319252014160156,-3.3191909790039062,0.000061035,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,038,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-3.319252014160156,-3.319252014160156,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,039,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-5.362604141235352,-5.363460540771484,-0.000856400,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,039,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-5.362604141235352,-5.363460540771484,-0.000856400,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,039,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-5.362604141235352,-5.362604141235352,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,040,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-9.668575286865234,-9.668575286865234,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,040,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-9.668575286865234,-9.668697357177734,-0.000122070,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,040,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-9.668575286865234,-9.668331146240234,0.000244141,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,041,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-4.743168592453003,-4.743168592453003,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,041,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-4.743168592453003,-4.743199110031128,-0.000030518,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,041,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-4.743168592453003,-4.959049940109253,-0.215881348,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,042,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-3.283937454223633,-3.2839298248291016,0.000007629,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,042,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-3.283937454223633,-3.283937454223633,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,042,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-3.283937454223633,-3.283937454223633,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,043,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-7.268848419189453,-7.811891555786133,-0.543043137,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,043,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-7.268848419189453,-7.790651321411133,-0.521802902,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,043,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-7.268848419189453,-7.790712356567383,-0.521863937,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,044,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-3.056640625,-3.056640625,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,044,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-3.056640625,-3.01446533203125,0.042175293,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,044,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-3.056640625,-3.2235107421875,-0.166870117,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,045,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-1.5510482788085938,-1.5380783081054688,0.012969971,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,045,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-1.5510482788085938,-1.3554611206054688,0.195587158,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,045,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-1.5510482788085938,-1.5585556030273438,-0.007507324,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,046,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-4.417228698730469,-4.417152404785156,0.000076294,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,046,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-4.417228698730469,-4.241508483886719,0.175720215,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,046,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-4.417228698730469,-4.877708435058594,-0.460479736,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,047,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-2.113170623779297,-2.113170623779297,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,047,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-2.113170623779297,-2.113140106201172,0.000030518,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,047,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-2.113170623779297,-2.113170623779297,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,048,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-11.658075332641602,-11.654901504516602,0.003173828,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,048,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-11.658075332641602,-11.654779434204102,0.003295898,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,048,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-11.658075332641602,-11.659601211547852,-0.001525879,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,049,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-8.249351501464844,-8.628105163574219,-0.378753662,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,049,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-8.249351501464844,-8.627983093261719,-0.378631592,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,049,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-8.249351501464844,-8.628105163574219,-0.378753662,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,050,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-3.5041396617889404,-3.5041396617889404,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,050,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-3.5041396617889404,-3.5041396617889404,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,050,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-3.5041396617889404,-3.5041396617889404,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,051,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-3.134526014328003,-3.1345107555389404,0.000015259,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,051,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-3.134526014328003,-3.134526014328003,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,051,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-3.134526014328003,-3.134526014328003,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,052,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-0.1671810150146484,-0.1671810150146484,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,052,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-0.1671810150146484,-0.1671810150146484,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,052,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-0.1671810150146484,-0.1658496856689453,0.001331329,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,054,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-11.695274353027344,-11.695274353027344,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,054,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-11.695274353027344,-11.695274353027344,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,054,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-11.695274353027344,-11.695304870605469,-0.000030518,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,055,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-2.721467971801758,-2.739093780517578,-0.017625809,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,055,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-2.721467971801758,-2.739093780517578,-0.017625809,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,055,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-2.721467971801758,-2.739093780517578,-0.017625809,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,056,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-12.99872589111328,-12.998695373535156,0.000030518,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,056,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-12.99872589111328,-12.998695373535156,0.000030518,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,056,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-12.99872589111328,-12.998695373535156,0.000030518,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,057,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-10.486995697021484,-10.486995697021484,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,057,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-10.486995697021484,-10.486995697021484,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,057,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-10.486995697021484,-10.486995697021484,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,058,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-2.903726577758789,-2.903726577758789,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,058,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-2.903726577758789,-2.903726577758789,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,058,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-2.903726577758789,-2.9037342071533203,-0.000007629,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,059,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-2.848228454589844,-2.848228454589844,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,059,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-2.848228454589844,-2.848228454589844,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,059,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-2.848228454589844,-2.848228454589844,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,060,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-8.329936981201172,-8.329967498779297,-0.000030518,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,060,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-8.329936981201172,-7.812969207763672,0.516967773,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,060,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-8.329936981201172,-8.103862762451172,0.226074219,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,061,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-10.713539123535156,-10.710975646972656,0.002563477,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,061,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-10.713539123535156,-10.713539123535156,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,061,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-10.713539123535156,-10.710975646972656,0.002563477,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,062,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_slip,w/o Slip,-7.339723587036133,-7.211048126220703,0.128675461,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,062,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_forbid,w/o Forbid,-7.339723587036133,-7.312488555908203,0.027235031,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,062,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,no_termination,w/o Term,-7.339723587036133,-7.339723587036133,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,002,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,one_shot,1-Shot,-4.346961975097656,-4.346961975097656,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,003,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,one_shot,1-Shot,-3.2887935638427734,-3.114904403686523,0.173889160,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,004,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,one_shot,1-Shot,-7.176612854003906,-6.123451232910156,1.053161621,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,005,openai_gpt54_mace_mp0_small,OpenAI GPT-5.4,one_shot,1-Shot,-10.075138092041016,-9.262384414672852,0.812753677,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
